"focal","water","post_num","igr","dens","alpha_inter","microbe"
"ACAM",0.6,2312,-2.30165822904947,106,-0.0605715629177022,1
"ACAM",0.6,637,-2.02510721056704,104,-0.0530317633081305,1
"ACAM",0.6,1891,-2.15369151690731,106,-0.055860452658449,1
"ACAM",0.6,3846,-2.18714758501751,108,-0.0556514591813854,1
"ACAM",0.6,1504,-2.32770036740605,116,-0.0569883015966263,1
"ACAM",0.6,3761,-2.41414407931321,111,-0.0638775057580112,1
"ACAM",0.6,820,-2.11546952196376,118,-0.0480206051153049,1
"ACAM",0.6,2832,-2.36590527845324,111,-0.0610814812759562,1
"ACAM",0.6,252,-2.01962830177119,104,-0.0538429507219273,1
"ACAM",0.6,63,-2.19796741614408,114,-0.0530224523348344,1
"ACAM",0.75,2259,-2.06094584977172,135,-0.0471323876488654,1
"ACAM",0.75,1185,-1.43880307424453,129,-0.039749868544383,1
"ACAM",0.75,726,-2.0824005156365,136,-0.0469350149616362,1
"ACAM",0.75,83,-2.02377035780229,139,-0.0448410579480952,1
"ACAM",0.75,1125,-1.4461742801653,143,-0.0357918279239119,1
"ACAM",0.75,2955,-1.45206438171707,128,-0.0414254485947712,1
"ACAM",0.75,2770,-1.49283622895774,131,-0.0405561928972005,1
"ACAM",0.75,2001,-1.95577677267528,133,-0.0454792931607171,1
"ACAM",0.75,2120,-2.20426116897725,142,-0.0465425751771542,1
"ACAM",0.75,525,-2.1838620713192,134,-0.0494559854496616,1
"ACAM",0.75,958,-1.68895094136558,124,-0.044898163474883,1
"ACAM",0.75,1706,-2.05924286889047,128,-0.0496277397188834,1
"ACAM",0.75,1459,-1.32333501857114,126,-0.0400308331019089,1
"ACAM",0.75,2907,-1.49956138093107,145,-0.0360310304577007,1
"ACAM",0.75,1038,-1.52154938389925,144,-0.0363356101492622,1
"ACAM",0.75,3660,-2.05486520307118,134,-0.0480017345094837,1
"ACAM",0.75,3059,-2.11687028636583,141,-0.045998632048537,1
"ACAM",0.75,3978,-1.96564202177717,139,-0.0441700878662712,1
"ACAM",0.75,1777,-1.19037095293488,124,-0.0387582904542437,1
"ACAM",0.75,643,-1.69669153214358,142,-0.0387168850989785,1
"ACAM",0.75,916,-1.45645265883527,130,-0.0397750879649481,1
"ACAM",0.75,3755,-1.65426948314595,126,-0.0425713405186,1
"ACAM",0.75,19,-1.57018657458788,136,-0.0387277020739353,1
"ACAM",0.75,1018,-1.7388303830066,133,-0.0417447083479414,1
"ACAM",0.75,1208,-1.42945522183388,140,-0.0366573549205358,1
"ACAM",0.75,3467,-1.57320493993686,127,-0.0429900285904693,1
"ACAM",0.75,344,-2.03151120373541,130,-0.0490845749733617,1
"ACAM",0.75,1276,-1.81060687898281,128,-0.0452644529059925,1
"ACAM",0.75,408,-2.23283185206091,142,-0.0490207083591987,1
"ACAM",0.75,1753,-1.54395326365702,128,-0.0415432032520182,1
"ACAM",0.75,2924,-1.56731893948356,127,-0.0419271562672748,1
"ACAM",0.75,355,-1.77770893682694,123,-0.0469213671504851,1
"ACAM",0.75,3278,-1.43479475418141,124,-0.0409646827950744,1
"ACAM",0.75,478,-1.77025298652056,136,-0.0417392034266983,1
"ACAM",0.75,3888,-1.36588415064298,133,-0.0374603818818018,1
"ACAM",0.75,2339,-1.71391822588999,135,-0.0420535250647536,1
"ACAM",0.75,2309,-1.1946494775953,124,-0.0388544146755138,1
"ACAM",0.75,3808,-2.07031333079346,134,-0.0473204645382161,1
"ACAM",0.75,1662,-1.45619053398412,125,-0.0408628702319685,1
"ACAM",0.75,189,-2.01009479673834,146,-0.0422352271050835,1
"ACAM",0.75,2977,-1.616474801995,133,-0.0415796788189297,1
"ACAM",0.75,2136,-1.53054522836145,134,-0.0403539773401043,1
"ACAM",0.75,1772,-1.94939385690744,138,-0.0428549764716139,1
"ACAM",0.75,3373,-2.18920841853312,138,-0.0485579288042771,1
"ACAM",0.75,122,-2.12230621536552,143,-0.0453886583683874,1
"ACAM",0.75,2060,-1.69598196676162,124,-0.0448427132223081,1
"ACAM",0.75,3439,-1.94519261593611,146,-0.0419918458869261,1
"ACAM",0.75,3462,-1.81385166387231,135,-0.0432584115333286,1
"ACAM",0.75,3175,-1.95200763456453,145,-0.0422233335618224,1
"ACAM",0.75,2904,-1.72934733374166,139,-0.0395962839944781,1
"ACAM",0.75,3694,-2.09188297014088,145,-0.0448977000292449,1
"ACAM",0.75,1178,-1.98496332401999,148,-0.0424367227634277,1
"ACAM",0.75,2505,-0.97004900839709,123,-0.0370853597240605,1
"ACAM",0.75,2434,-2.13717175476559,137,-0.0482302644728963,1
"ACAM",0.75,209,-1.93668384528073,130,-0.0467543443564502,1
"ACAM",0.75,2809,-1.63251562004525,139,-0.0385287854647468,1
"ACAM",0.75,2844,-1.19831502448025,136,-0.0352181396167153,1
"ACAM",0.75,3346,-1.20529921351421,122,-0.0386747657010326,1
"ACAM",0.75,2827,-1.6584720361187,123,-0.0455100095916289,1
"ACAM",0.75,241,-1.83818023284581,136,-0.0417296844959607,1
"ACAM",0.75,1881,-2.15103499440811,147,-0.0448026893768826,1
"ACAM",0.75,3579,-1.23230928674282,131,-0.0373097699744541,1
"ACAM",0.75,2086,-2.19360192393469,144,-0.0471949498276527,1
"ACAM",0.75,2016,-1.82293199647564,131,-0.0445774726486377,1
"ACAM",0.75,2592,-1.34330492721954,126,-0.03946697598401,1
"ACAM",0.75,3077,-1.54124534405898,123,-0.0434954199730303,1
"ACAM",0.75,2664,-1.76431446919111,134,-0.0424959290675153,1
"ACAM",0.75,2299,-1.62532258733342,123,-0.0449152066402024,1
"ACAM",0.75,235,-1.99851664075633,142,-0.0430449482416172,1
"ACAM",0.75,1752,-1.40002976785148,124,-0.0414117701701723,1
"ACAM",0.75,2332,-2.10857704945353,132,-0.0491288545168293,1
"ACAM",0.75,3811,-1.85919028395523,148,-0.0400190525595481,1
"ACAM",0.75,3145,-1.17959464539154,124,-0.0383171958563986,1
"ACAM",0.75,872,-2.07023252767968,137,-0.0465323896888932,1
"ACAM",0.75,1078,-2.03042091802937,135,-0.0470833336984462,1
"ACAM",0.75,412,-1.96526007023828,142,-0.042607857539533,1
"ACAM",0.75,3352,-1.54022778929711,124,-0.0427737947479021,1
"ACAM",0.75,1931,-1.97573463049013,125,-0.0492593901879033,1
"ACAM",0.75,568,-1.16147840703184,132,-0.0359317877392694,1
"ACAM",0.75,1238,-1.9976314820643,133,-0.0464810194350989,1
"ACAM",0.75,2840,-1.84463527365246,134,-0.0437234957241743,1
"ACAM",0.75,3814,-1.69197531000154,127,-0.0443241694737036,1
"ACAM",0.75,2069,-2.02671489072557,137,-0.0462664219719298,1
"ACAM",0.75,2005,-0.859904093631613,126,-0.0353347463021501,1
"ACAM",0.75,518,-2.05430138870896,132,-0.0472107286721984,1
"ACAM",0.75,3820,-2.07674364749087,139,-0.0462159967895556,1
"ACAM",0.75,3006,-1.71229136060043,132,-0.0428595058295485,1
"ACAM",0.75,608,-1.84946442933195,143,-0.0403202840795067,1
"ACAM",0.75,2796,-1.2247055624222,131,-0.0369980051522162,1
"ACAM",0.75,997,-1.96325551449831,136,-0.0455823535377847,1
"ACAM",0.75,3247,-2.33580906415929,146,-0.0499485248586746,1
"ACAM",0.75,1686,-1.775266666014,134,-0.0424307440196154,1
"ACAM",0.75,3043,-1.50152764468941,143,-0.0366846516557532,1
"ACAM",0.75,283,-1.97588202930148,134,-0.0463926302381571,1
"ACAM",0.75,3999,-1.92184428020545,138,-0.0438139029096355,1
"ACAM",0.75,3805,-1.36208213574396,139,-0.0362943402602724,1
"ACAM",0.75,3865,-1.30916087039181,122,-0.0396018823497215,1
"ACAM",0.75,2618,-1.76995642675426,127,-0.0457511023101964,1
"ACAM",0.75,3669,-1.60539214010583,132,-0.0410448135748917,1
"ACAM",0.75,1794,-1.56966186629194,138,-0.0385038992413995,1
"ACAM",0.75,2405,-1.57720228739072,129,-0.0404390977408636,1
"ACAM",0.75,1325,-1.67721420819322,138,-0.0406111999780118,1
"ACAM",0.75,541,-1.32765794042179,131,-0.0378773568801383,1
"ACAM",0.75,3207,-1.75158672180455,143,-0.0398067113880746,1
"ACAM",0.75,3585,-1.65795262211383,128,-0.042623252087413,1
"ACAM",0.75,1842,-0.853592064063864,126,-0.0353558620635598,1
"ACAM",0.75,3149,-1.44727856394631,138,-0.0371232391167273,1
"ACAM",0.75,948,-1.86354137060983,122,-0.04832474023429,1
"ACAM",0.75,1383,-1.6519704122855,141,-0.0397173702195107,1
"ACAM",0.75,2635,-1.74486188543313,132,-0.0437870983372418,1
"ACAM",0.75,596,-1.89810770238563,131,-0.0463124148183887,1
"ACAM",0.75,1544,-1.61777428926305,144,-0.0377096785158151,1
"ACAM",0.75,132,-1.06130236455207,129,-0.0355386538398402,1
"ACAM",0.75,1683,-1.39122281216126,124,-0.0414270954717389,1
"ACAM",0.75,1179,-2.02125386094783,138,-0.0457422144907512,1
"ACAM",0.75,2129,-1.76043960711581,130,-0.0428610944235591,1
"ACAM",0.75,1412,-1.96847446837048,145,-0.0420574691799803,1
"ACAM",0.75,2993,-2.17376957763226,133,-0.0496900065394562,1
"ACAM",0.75,194,-1.95461888207506,140,-0.0434566840401244,1
"ACAM",0.75,3991,-1.93392927537596,124,-0.0479265402129967,1
"ACAM",0.75,1243,-1.82312999845975,140,-0.042065516558798,1
"ACAM",0.75,817,-1.78524381298234,129,-0.0446634427975979,1
"ACAM",0.75,919,-1.80038358914119,139,-0.042211345718759,1
"ACAM",0.75,2789,-1.08644986819769,125,-0.0362944942973511,1
"ACAM",0.75,1250,-1.9207573866371,133,-0.0454737617649591,1
"ACAM",0.75,861,-1.17092385550287,129,-0.036191905058378,1
"ACAM",0.75,428,-1.72338584473623,131,-0.043469388087102,1
"ACAM",0.75,1944,-1.68942001571708,125,-0.0447986727357669,1
"ACAM",0.75,979,-1.47696472505432,138,-0.0379090501409371,1
"ACAM",0.75,3045,-1.47985055940279,134,-0.0395347747971788,1
"ACAM",0.75,2700,-1.93246831294987,141,-0.0434584819701742,1
"ACAM",0.75,2568,-1.53555243676306,123,-0.0428001854300319,1
"ACAM",0.75,1973,-1.96226653027526,124,-0.0494856799092596,1
"ACAM",0.75,1235,-2.01740558734214,143,-0.0437731430817444,1
"ACAM",0.75,3552,-1.61127895248614,136,-0.0395356899463465,1
"ACAM",0.75,1058,-1.97971422639661,131,-0.0472595513039796,1
"ACAM",0.75,252,-2.08366409170417,131,-0.0486400623735139,1
"ACAM",0.75,1331,-1.67022777237387,127,-0.0438935888076735,1
"ACAM",0.75,3532,-1.44642590918234,130,-0.0387581648132992,1
"ACAM",0.75,2845,-1.75575933594427,127,-0.0454736808170492,1
"ACAM",0.75,2014,-1.76489093360422,129,-0.0447730756687115,1
"ACAM",0.75,3638,-1.69689983024873,138,-0.0407612266111565,1
"ACAM",0.75,291,-2.12498822629224,139,-0.047285197868884,1
"ACAM",0.75,1695,-1.74357142690943,134,-0.0419681482359511,1
"ACAM",0.75,2698,-1.68506922175158,126,-0.0434223645774576,1
"ACAM",0.75,1321,-1.37834664616618,140,-0.0357183135856828,1
"ACAM",0.75,2880,-1.52793042490251,135,-0.040069038663347,1
"ACAM",0.75,1627,-1.65580804602343,138,-0.0396646817361863,1
"ACAM",0.75,2196,-1.95844475048829,139,-0.0445031794950662,1
"ACAM",0.75,3752,-1.75707336830749,135,-0.041888170988312,1
"ACAM",0.75,1760,-2.02076867056946,144,-0.0438403349365735,1
"ACAM",0.75,1640,-0.924018608624849,123,-0.036983879155492,1
"ACAM",0.75,1097,-1.30318834536168,126,-0.038605052946047,1
"ACAM",0.75,3304,-1.53416777175232,138,-0.0388873890348669,1
"ACAM",0.75,1230,-1.77666021359764,137,-0.0415859838533798,1
"ACAM",0.75,788,-1.69919638349446,124,-0.0449262682246979,1
"ACAM",0.75,424,-1.64949955779479,137,-0.0405210812732464,1
"ACAM",0.75,3324,-2.086824265378,142,-0.0459445719293537,1
"ACAM",0.75,3116,-2.10287058023465,134,-0.0474750124776842,1
"ACAM",0.75,3221,-1.32983647046725,137,-0.0364233549911298,1
"ACAM",0.75,890,-1.43233007561778,141,-0.0361608087419783,1
"ACAM",0.75,2477,-2.11916159334961,139,-0.0466790715592217,1
"ACAM",0.75,652,-2.02369480391261,140,-0.0440692881901446,1
"ACAM",0.75,403,-1.13688975797088,130,-0.0353735293157918,1
"ACAM",0.75,337,-1.01788380617026,128,-0.0356324464590467,1
"ACAM",0.75,3607,-1.61212898254157,127,-0.043508233036849,1
"ACAM",0.75,1,-1.88767111194113,133,-0.0444286752200255,1
"ACAM",0.75,3465,-1.64783110340961,130,-0.0419498996913398,1
"ACAM",0.75,329,-1.8134356061785,133,-0.044235714375827,1
"ACAM",0.75,3738,-1.03029235589779,126,-0.0366220702814131,1
"ACAM",0.75,731,-1.71425529502398,127,-0.0436167302663957,1
"ACAM",0.75,2716,-1.99251652562327,134,-0.0463505328441604,1
"ACAM",0.75,1948,-1.67400426206439,130,-0.0429275166989076,1
"ACAM",0.75,477,-2.33298185320385,149,-0.0486067307413146,1
"ACAM",0.75,1000,-1.92072901250602,143,-0.0421842747745216,1
"ACAM",0.75,268,-1.92585010515106,129,-0.0461289808616894,1
"ACAM",0.75,1303,-1.57290575988073,122,-0.0449590304135264,1
"ACAM",0.75,3825,-1.30481873567388,129,-0.0384940781136432,1
"ACAM",0.75,3109,-1.15428579557164,125,-0.0384819894437601,1
"ACAM",0.75,2478,-1.75862833806707,126,-0.0460658208153681,1
"ACAM",0.75,978,-1.54919076941072,130,-0.0399119369818634,1
"ACAM",0.75,3052,-2.08176280973076,141,-0.0455854509425959,1
"ACAM",0.75,1305,-1.96337850588173,142,-0.0431188624835624,1
"ACAM",0.75,1511,-1.60713229660067,124,-0.0427384372234249,1
"ACAM",0.75,3488,-1.46065515736208,137,-0.038489658549327,1
"ACAM",0.75,2011,-1.50592938914635,142,-0.0372814341019702,1
"ACAM",0.75,3574,-1.74851378486108,122,-0.0456948969100288,1
"ACAM",0.75,3731,-1.52026293368432,144,-0.0365584498218042,1
"ACAM",0.75,1204,-1.71737850589614,134,-0.0420176524023353,1
"ACAM",0.75,3218,-1.26930069542952,135,-0.035578838975076,1
"ACAM",0.75,401,-1.98718383056055,136,-0.0451994767121917,1
"ACAM",0.75,1231,-1.57720502432694,130,-0.0414887192731304,1
"ACAM",0.75,3400,-1.46723712907348,127,-0.0414884478206959,1
"ACAM",0.75,2599,-1.14681999899904,124,-0.0375396372259163,1
"ACAM",0.75,1322,-2.01583296284715,146,-0.0423126773665902,1
"ACAM",0.75,296,-1.28458690508528,130,-0.0378776365787631,1
"ACAM",0.75,3414,-1.80910205243269,134,-0.0428913349503605,1
"ACAM",0.75,1650,-1.76334018823747,143,-0.0400696967824332,1
"ACAM",0.75,727,-2.18895199358446,145,-0.0465851408801232,1
"ACAM",0.75,1661,-1.91485172086418,145,-0.0409293479324838,1
"ACAM",0.75,1086,-2.26292997447562,143,-0.048619293639092,1
"ACAM",0.75,3444,-2.06368714892268,135,-0.0470270086265557,1
"ACAM",0.75,2439,-1.83647728811663,146,-0.0399618483091959,1
"ACAM",0.75,230,-1.25901862739121,126,-0.0385886796089228,1
"ACAM",0.75,693,-2.13071908424252,142,-0.0456508065486576,1
"ACAM",0.75,1004,-1.8851291402732,128,-0.0469295180606843,1
"ACAM",0.75,1798,-1.95470644188265,144,-0.0419322634268831,1
"ACAM",0.75,168,-1.30727549304266,140,-0.0361236721012812,1
"ACAM",0.75,624,-1.35608114171367,127,-0.0400151106393457,1
"ACAM",0.75,927,-1.14531084976626,131,-0.0367349637553397,1
"ACAM",0.75,1923,-1.75766088148952,132,-0.0421426647841302,1
"ACAM",0.75,3120,-2.04061224491922,127,-0.049165653401329,1
"ACAM",0.75,3768,-1.8655741399452,128,-0.0468305524947451,1
"ACAM",0.75,2553,-2.07873242218811,136,-0.0465400012077541,1
"ACAM",0.75,3839,-1.98344371205275,130,-0.0477000827345357,1
"ACAM",0.75,301,-2.05680972959599,131,-0.0480031770150781,1
"ACAM",0.75,763,-1.80331550323567,128,-0.0459998727328716,1
"ACAM",0.75,1496,-1.27057925057644,131,-0.0375765170567012,1
"ACAM",0.75,2386,-2.05597614544804,142,-0.0446627709142843,1
"ACAM",0.75,2419,-1.45167015878254,141,-0.0366680348756215,1
"ACAM",0.75,3504,-1.73897814239498,129,-0.044070352564775,1
"ACAM",0.75,2562,-2.01054645216389,144,-0.0431284523152258,1
"ACAM",0.75,3682,-1.98436253134424,135,-0.0459996937996947,1
"ACAM",0.75,3437,-1.61254828746421,135,-0.0398217878737965,1
"ACAM",0.75,1547,-1.392029850361,131,-0.0381438588743629,1
"ACAM",0.75,2722,-1.66265876309016,136,-0.0398200464861078,1
"ACAM",0.75,150,-1.33019497934,131,-0.0377719179857436,1
"ACAM",0.75,2468,-1.17297321684006,129,-0.0380006360198943,1
"ACAM",0.75,2994,-1.39934559325632,133,-0.037309824501777,1
"ACAM",0.75,2741,-1.78433610703069,123,-0.0471569012961017,1
"ACAM",0.75,2265,-1.93089660662121,132,-0.0458444488856901,1
"ACAM",0.75,598,-1.93011916294252,130,-0.0468178484612082,1
"ACAM",0.75,2781,-2.08178835010265,131,-0.0485481474203819,1
"ACAM",0.75,3383,-1.82401519436861,135,-0.0433092065636417,1
"ACAM",0.75,1649,-1.85191905408514,132,-0.0450657432285992,1
"ACAM",0.75,182,-1.27708419970654,134,-0.0371920761728295,1
"ACAM",0.75,777,-1.61482361461341,142,-0.0381554895745813,1
"ACAM",0.75,842,-1.89081914461279,144,-0.0408062942209521,1
"ACAM",0.75,3899,-1.90571099619727,129,-0.0461736524326168,1
"ACAM",0.75,749,-1.52619471400659,127,-0.0421061524691823,1
"ACAM",0.75,3298,-1.62323388712422,144,-0.0382309548085508,1
"ACAM",0.75,3996,-1.71567215490928,136,-0.0421791170014247,1
"ACAM",0.75,1971,-2.18276454629251,145,-0.0455414020033999,1
"ACAM",0.75,1539,-1.76241647943956,136,-0.0427085102325388,1
"ACAM",0.75,2490,-2.09417703459447,146,-0.0437615671940981,1
"ACAM",0.75,1047,-1.73246332816997,123,-0.0449961380365946,1
"ACAM",0.75,1096,-1.20516683591363,123,-0.0393767339129288,1
"ACAM",0.75,1885,-1.28265917801493,140,-0.0351212666814305,1
"ACAM",0.75,1871,-2.20295335140043,145,-0.0456479279800607,1
"ACAM",0.75,297,-1.75824020130305,127,-0.0440717049543728,1
"ACAM",0.75,1363,-1.2887908555811,123,-0.0409900156100963,1
"ACAM",0.75,1850,-2.28586027503597,146,-0.0472954179036808,1
"ACAM",0.75,3741,-1.52311690436393,128,-0.0423406753857098,1
"ACAM",0.75,1029,-1.6096291338191,142,-0.0381883666906633,1
"ACAM",0.75,2723,-1.88757496514524,144,-0.0410596613737913,1
"ACAM",0.75,3796,-1.95406737046462,134,-0.0449236298043561,1
"ACAM",0.75,1537,-1.75886397236972,132,-0.0419170809386389,1
"ACAM",0.75,2525,-2.04804568967789,130,-0.0475167089495165,1
"ACAM",0.75,371,-1.56639497675152,134,-0.0395978289591741,1
"ACAM",0.75,1009,-1.41953230655343,135,-0.0376588583323304,1
"ACAM",0.75,653,-2.07328556599762,134,-0.0467570184811454,1
"ACAM",0.75,244,-1.97100188692664,131,-0.0455199792528405,1
"ACAM",0.75,249,-1.36167907724393,134,-0.0373258486797109,1
"ACAM",0.75,210,-1.50837658724534,138,-0.0381975352274722,1
"ACAM",0.75,1851,-1.82692448890353,142,-0.0402635162245378,1
"ACAM",0.75,1244,-1.42369875864281,144,-0.0362467008007046,1
"ACAM",0.75,1953,-1.93706403062698,148,-0.0409535261182855,1
"ACAM",0.75,109,-2.02009215085458,146,-0.0426846375913407,1
"ACAM",0.75,3477,-2.12528945369284,133,-0.0486303559459709,1
"ACAM",0.75,1102,-1.58750218368398,131,-0.0404364569431738,1
"ACAM",0.75,1669,-1.61372847563568,129,-0.0427620821949747,1
"ACAM",0.75,3025,-1.76755141457331,134,-0.0435211086825615,1
"ACAM",0.75,2903,-1.64713531770114,132,-0.0408862989466688,1
"ACAM",0.75,647,-1.9990714515258,127,-0.0489155461726936,1
"ACAM",0.75,2162,-1.74702162732015,137,-0.0417009339525786,1
"ACAM",0.75,3249,-2.06205765936579,132,-0.0480231440185529,1
"ACAM",0.75,3874,-1.7119380293304,127,-0.0446140076310099,1
"ACAM",0.75,645,-1.29423585055568,128,-0.0380995736966782,1
"ACAM",0.75,1436,-1.5379157007641,134,-0.0385059319431202,1
"ACAM",0.75,3810,-2.15264168702654,142,-0.0461663061689283,1
"ACAM",0.75,807,-1.63333930475377,128,-0.0427134312660874,1
"ACAM",0.75,3914,-1.6363627407363,126,-0.0437728668948686,1
"ACAM",0.75,1385,-1.46262975837094,128,-0.0406439664526202,1
"ACAM",0.75,3067,-1.6873773761453,141,-0.0386511512743926,1
"ACAM",0.75,190,-1.91686987202003,134,-0.0445490858190778,1
"ACAM",0.75,1844,-2.09611789499343,130,-0.0500367946491839,1
"ACAM",0.75,2329,-2.09120100467227,134,-0.0486316241075784,1
"ACAM",0.75,2575,-1.91118024141433,135,-0.0443865332302107,1
"ACAM",0.75,2286,-1.49109001303905,142,-0.0365922170331759,1
"ACAM",0.75,1453,-1.49427492306223,124,-0.0414892465520709,1
"ACAM",0.75,162,-1.76660417227941,139,-0.0400542871158165,1
"ACAM",0.75,117,-1.71372585729002,130,-0.0438625656047578,1
"ACAM",0.75,256,-1.5239926070527,129,-0.0410630416099398,1
"ACAM",0.75,361,-1.36596178736236,133,-0.0386561890427334,1
"ACAM",0.75,964,-2.09504574628911,138,-0.0472281839707408,1
"ACAM",0.75,3571,-1.14587262434208,130,-0.0373820626284975,1
"ACAM",0.75,2377,-1.8862062714035,142,-0.0411878919646985,1
"ACAM",0.75,304,-1.89190877639453,137,-0.0440249183977041,1
"ACAM",0.75,3676,-1.82894577824363,127,-0.0453486470116304,1
"ACAM",0.75,876,-1.99357500319353,136,-0.0456303219039152,1
"ACAM",0.75,556,-2.29948906403946,144,-0.0500502432306715,1
"ACAM",0.75,1218,-1.47582719494589,129,-0.0408929528851509,1
"ACAM",0.75,867,-1.59236325225536,128,-0.0421362237939321,1
"ACAM",0.75,219,-1.44001477377712,130,-0.040109274727346,1
"ACAM",0.75,393,-1.79225722574751,124,-0.046461236469836,1
"ACAM",0.75,1197,-1.86833649526981,141,-0.0417688057828746,1
"ACAM",0.75,1050,-2.08798362813494,134,-0.047516489291016,1
"ACAM",0.75,3878,-1.17010971473788,131,-0.0363252330823683,1
"ACAM",0.75,3766,-2.21851409511158,143,-0.0483849696947186,1
"ACAM",0.75,319,-1.82289363425764,138,-0.0425246771134139,1
"ACAM",0.75,2814,-2.16753631285418,141,-0.046436962262128,1
"ACAM",0.75,3214,-1.99115282471953,146,-0.0415950777544931,1
"ACAM",0.75,2626,-1.4293250918014,146,-0.035322381939062,1
"ACAM",0.75,806,-2.11672957648156,143,-0.0457386470121583,1
"ACAM",0.75,1020,-1.49408543993452,141,-0.0368970819859734,1
"ACAM",0.75,821,-1.92291035808388,135,-0.044670911205353,1
"ACAM",0.75,3893,-1.54698435956009,130,-0.0404990081010415,1
"ACAM",0.75,266,-1.64542338627426,135,-0.0407440061077199,1
"ACAM",0.75,3337,-1.37152465252227,134,-0.0386636872368253,1
"ACAM",0.75,2766,-1.74845802912752,134,-0.0415516385020042,1
"ACAM",0.75,1116,-1.85338388913137,141,-0.0409225298897756,1
"ACAM",0.75,2598,-1.19101027046342,124,-0.0388922730858648,1
"ACAM",0.75,2670,-1.37204375162962,136,-0.0368829002508712,1
"ACAM",0.75,3959,-1.00042385887531,128,-0.0359095914668056,1
"ACAM",0.75,3238,-1.57302583826391,129,-0.0415867763851232,1
"ACAM",0.75,1470,-1.85212648897456,140,-0.042384152415042,1
"ACAM",0.75,1750,-1.75081867975604,126,-0.0445591606949646,1
"ACAM",0.75,2151,-1.43412514340184,124,-0.0424547917761798,1
"ACAM",0.75,3823,-1.97836465452288,130,-0.0475763434076234,1
"ACAM",0.75,716,-2.036284795635,134,-0.0471232048314154,1
"ACAM",0.75,535,-2.13466621481321,148,-0.0442443954466374,1
"ACAM",0.75,1872,-1.31612719986873,137,-0.0355268494141909,1
"ACAM",0.75,2982,-1.60679044234569,132,-0.0414299260373159,1
"ACAM",0.75,1460,-1.9508750543364,139,-0.0436928004173168,1
"ACAM",0.75,1118,-1.21861012442411,131,-0.0378195683111074,1
"ACAM",0.75,125,-1.73499515257165,124,-0.0463408084038959,1
"ACAM",0.75,2691,-1.96328550947569,129,-0.0472180605898507,1
"ACAM",0.75,2571,-1.69386710346982,140,-0.039146050832581,1
"ACAM",0.75,367,-2.25013319588683,143,-0.048760673656929,1
"ACAM",0.75,3733,-1.53424357387615,130,-0.0412392411973407,1
"ACAM",0.75,2020,-2.16576535654414,135,-0.0490594737919385,1
"ACAM",0.75,1466,-1.44365838284693,133,-0.0391662779045213,1
"ACAM",0.75,634,-1.22318421372949,125,-0.0377859314590228,1
"ACAM",0.75,1764,-1.5998493589175,131,-0.0411349861401574,1
"ACAM",0.75,2504,-1.60493150598361,127,-0.0430142474752086,1
"ACAM",0.75,668,-1.41972276319253,141,-0.0368046216974891,1
"ACAM",0.75,2143,-1.57122718958909,132,-0.0411000663792939,1
"ACAM",0.75,3364,-1.36562544675811,123,-0.0414104765602904,1
"ACAM",0.75,1115,-1.79911218158887,127,-0.0452422068875415,1
"ACAM",0.75,2424,-1.7059077666944,135,-0.0423000812789043,1
